TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
      6971,    491210,178.381800,     286.0,      54.0,     70658,      7704,       125,  20208229,   2203203,     35723,    -77773,    -89111,   -166884, -22243137, -25485739, -47728876,     48829,      9226,       992,   2636767,    498194,     53575,    -34565,    -58924,    -93488,  -1866488,  -3181870,  -5048358,    148431,    237542,     83394,    142317
      6972,    491211,811.758700,     457.0,         0,     70363,      6180,        47,  32155924,   2824179,     21261,    -77331,    -79420,   -156751, -35340388, -36294898, -71635286,     48655,      8026,       703,         0,         0,         0,    -34348,    -53388,    -87736,         0,         0,         0,    147694,    227114,     83003,    136391
      6973,    491212,794.384400,     254.0,         0,     57637,      2747,         0,  14639675,    697649,         0,    -61768,    -69059,   -130826, -15688954, -17540881, -33229834,     42473,      5197,       254,         0,         0,         0,    -26328,    -45341,    -71669,         0,         0,         0,    119404,    188463,     68801,    114142
      6974,    491213,746.676600,     334.0,         0,     57709,      3684,         0,  19274830,   1230504,         0,    -71737,    -61059,   -132795, -23960042, -20393546, -44353588,     42295,      6009,       334,         0,         0,         0,    -31012,    -42368,    -73380,         0,         0,         0,    129446,    190504,     73306,    115674
      6975,    491214,804.540400,      12.0,      56.0,     68071,      8172,        87,    816853,     98065,      1040,    -70047,   -113101,   -183148,   -840564,  -1357211,  -2197775,     46678,      7173,        15,   2613942,    401705,       867,    -31031,    -75172,   -106203,  -1737724,  -4209651,  -5947375,    138118,    251219,     77708,    152881
      6976,    491215,261.383000,      10.0,     114.0,     78057,      9909,       129,    780575,     99092,      1291,    -79683,    -99718,   -179401,   -796829,   -997178,  -1794007,     51764,      8378,        44,   5901070,    955044,      5036,    -36002,    -68289,   -104291,  -4104277,  -7784936, -11889214,    157740,    257458,     87766,    156055
      6977,    491216,183.703400,      21.0,         0,     87745,     11870,        59,   1842636,    249276,      1245,    -85476,   -102247,   -187723,  -1795001,  -2147185,  -3942186,     56524,      9175,       155,         0,         0,         0,    -39350,    -70398,   -109748,         0,         0,         0,    173221,    275468,     95874,    166272
      6978,    491217,220.616300,      24.0,         0,     83578,     11309,       241,   2005871,    271408,      5782,    -82881,    -95452,   -178333,  -1989137,  -2290847,  -4279984,     54589,      9217,        83,         0,         0,         0,    -37842,    -65963,   -103806,         0,         0,         0,    166459,    261911,     92431,    158395
      6979,    491218,224.426400,         0,         0,     58932,      6894,        82,         0,         0,         0,    -60261,   -106046,   -166308,         0,         0,         0,     41287,      6745,         6,         0,         0,         0,    -26345,    -70252,    -96596,         0,         0,         0,    119193,    225239,     67631,    137883
      6980,    491219,140.331200,       3.0,         0,     69402,      8229,       197,    208205,     24686,       590,    -71971,    -99730,   -171701,   -215912,   -299190,   -515102,     47285,      7656,       140,         0,         0,         0,    -32022,    -67512,    -99534,         0,         0,         0,    141372,    241102,     79307,    146819
      6981,    491220,211.050800,       5.0,         0,     73203,      8969,       160,    366014,     44846,       801,    -75038,    -96091,   -171128,   -375188,   -480454,   -855641,     49571,      8194,       237,         0,         0,         0,    -33527,    -65373,    -98900,         0,         0,         0,    148240,    244331,     83097,    148470
      6982,    491221,155.599300,      13.0,         0,     73851,      9900,        41,    960059,    128699,       538,    -75458,    -96446,   -171904,   -980955,  -1253797,  -2234751,     49979,      8744,        94,         0,         0,         0,    -33745,    -65396,    -99141,         0,         0,         0,    149309,    245755,     83724,    149120
      6983,    491222, 88.859600,       4.0,         0,     71540,     10465,       152,    286160,     41860,       606,    -73038,    -95664,   -168702,   -292150,   -382656,   -674807,     48859,      9111,        81,         0,         0,         0,    -32494,    -64597,    -97091,         0,         0,         0,    144578,    240242,     81353,    145950
      6984,    491223,206.241800,       6.0,         0,     67553,      8885,        37,    405318,     53309,       224,    -68934,   -110781,   -179715,   -413604,   -664686,  -1078289,     46391,      8399,       257,         0,         0,         0,    -30585,    -72673,   -103258,         0,         0,         0,    136487,    247268,     76976,    149649
      6985,    491224,212.324400,      30.0,         0,     76721,     10897,       253,   2301640,    326910,      7591,    -79062,    -82556,   -161618,  -2371868,  -2476665,  -4848533,     51654,      9422,       155,         0,         0,         0,    -35616,    -57554,    -93171,         0,         0,         0,    155784,    238339,     87270,    144825
      6986,    491225,591.715400,      99.0,      29.0,     75794,     10066,        29,   7503595,    996505,      2871,    -78288,    -77193,   -155481,  -7750488,  -7642099, -15392587,     51140,      9112,       125,   1483057,    264239,      3637,    -35209,    -54262,    -89472,  -1021069,  -1573608,  -2594677,    154082,    231275,     86349,    140612
      6987,    491226,200.768000,       5.0,         0,     75351,      9133,        13,    376755,     45665,        64,    -76744,   -124255,   -201000,   -383722,   -621277,  -1004999,     50886,      8644,        79,         0,         0,         0,    -34408,    -80593,   -115000,         0,         0,         0,    152095,    276351,     85294,    165886
      6988,    491227,225.199400,     184.0,     291.0,     84531,      6703,       889,  15553698,   1233267,    163663,    -83918,    -96182,   -180101, -15440976, -17697562, -33138538,     55235,      7160,       431,  16073329,   2083552,    125446,    -38414,    -65626,   -104040, -11178580, -19097156, -30275737,    168449,    264632,     93649,    159275
      6989,    491228,209.581400,       3.0,         0,     61707,      6080,        84,    185121,     18241,       252,    -63644,   -128107,   -191752,   -190933,   -384322,   -575255,     42886,      6602,       128,         0,         0,         0,    -28033,    -82638,   -110671,         0,         0,         0,    125351,    253459,     70919,    153557
      6990,    491229, 95.817000,         0,     121.0,     64661,      7458,       154,         0,         0,         0,    -66628,   -114675,   -181303,         0,         0,         0,     44591,      7348,       594,   5395508,    889140,     71897,    -29506,    -75236,   -104742,  -3570275,  -9103562, -12673837,    131289,    245964,     74097,    149333
      6991,    491230,254.198400,     705.0,         0,     67876,      6636,       386,  47852762,   4678377,    272394,    -70897,   -115701,   -186598, -49982214, -81569534,-131551748,     46283,      7144,      1279,         0,         0,         0,    -31574,    -76081,   -107656,         0,         0,         0,    138773,    254474,     77858,    153939
      6992,    491231,188.471900,       2.0,         0,     65311,      5533,       441,    130623,     11066,       881,    -67513,   -120494,   -188007,   -135027,   -240987,   -376014,     44945,      6461,       185,         0,         0,         0,    -29935,    -78542,   -108477,         0,         0,         0,    132825,    253318,     74881,    153423
      6993,    491232,193.878700,     156.0,     174.0,     70481,      5688,       790,  10994979,    887396,    123220,    -73111,   -104520,   -177631, -11405366, -16305112, -27710478,     47826,      6750,      1011,   8321712,   1174488,    176000,    -32564,    -69890,   -102454,  -5666194, -12160825, -17827019,    143592,    248112,     80390,    150280
      6994,    491233, 98.076300,     167.0,     119.0,     76982,      5812,       915,  12855980,    970619,    152810,    -78726,    -98209,   -176935, -13147229, -16400860, -29548089,     51246,      6835,      1500,   6098230,    813401,    178549,    -35506,    -66672,   -102178,  -4225240,  -7933973, -12159213,    155708,    253917,     86752,    153424
      6995,    491234,155.120900,     250.0,      47.0,     71190,      8034,       158,  17797389,   2008454,     39460,    -73147,   -121560,   -194707, -18286794, -30390060, -48676855,     48416,      7811,       788,   2275551,    367098,     37022,    -32576,    -79397,   -111972,  -1531056,  -3731651,  -5262707,    144337,    265897,     80992,    160388
      6996,    491235,209.079800,     168.0,      24.0,     71556,      7714,       660,  12021423,   1295914,    110856,    -73637,   -114163,   -187800, -12370971, -19179356, -31550327,     48553,      7749,       588,   1165283,    185971,     14112,    -32798,    -75016,   -107814,   -787149,  -1800384,  -2587533,    145193,    259356,     81351,    156367
      6997,    491236,105.278800,     127.0,      24.0,     75543,      6986,       616,   9594008,    887193,     78212,    -77399,   -105865,   -183264,  -9829707, -13444841, -23274548,     50492,      7340,      1404,   1211813,    176159,     33698,    -34779,    -71012,   -105791,   -834702,  -1704283,  -2538986,    152943,    258808,     85271,    156283
      6998,    491237,127.655600,     225.0,      93.0,     81960,      6114,      1070,  18440946,   1375672,    240721,    -82024,    -93880,   -175905, -18455481, -21123082, -39578563,     53766,      6953,      1215,   5000234,    646608,    112952,    -37359,    -64496,   -101855,  -3474384,  -5998159,  -9472543,    163984,    257864,     91125,    155621
      6999,    491238,122.509400,      74.0,     571.0,     81579,      6471,      1126,   6036810,    478872,     83356,    -81774,    -95516,   -177289,  -6051243,  -7068152, -13119395,     53555,      7077,       912,  30580024,   4040909,    520978,    -37215,    -65326,   -102541, -21249886, -37301297, -58551183,    163352,    258868,     90770,    156097
      7000,    491239,149.611800,     242.0,     153.0,     82330,      5278,      1164,  19923919,   1277286,    281778,    -82274,    -84330,   -166604, -19910289, -20407865, -40318154,     53947,      6521,      1179,   8253954,    997688,    180445,    -37503,    -58950,    -96453,  -5738031,  -9019276, -14757307,    164604,    248934,     91451,    150400
      7001,    491240,134.211800,     174.0,     114.0,     82163,      5354,       981,  14296311,    931665,    170609,    -82691,    -87339,   -170030, -14388240, -15196930, -29585170,     53879,      6490,      1031,   6142154,    739841,    117545,    -37699,    -60605,    -98304,  -4297692,  -6908944, -11206635,    164854,    252192,     91578,    152182
      7002,    491241,211.992700,     258.0,         0,     79730,      4921,       150,  20570353,   1269679,     38618,    -81017,    -85763,   -166780, -20902425, -22126805, -43029229,     52627,      6109,       447,         0,         0,         0,    -36741,    -59435,    -96177,         0,         0,         0,    160747,    246510,     89368,    148804
      7003,    491242,979.359500,     392.0,     301.0,     74189,      4470,       522,  29082193,   1752410,    204729,    -76606,    -83693,   -160300, -30029584, -32807820, -62837405,     49822,      6007,       711,  14996521,   1808228,    214052,    -34341,    -57753,    -92095, -10336788, -17383678, -27720465,    150795,    234489,     84164,    141917
      7004,    491243,560.878100,     540.0,      59.0,     71343,      4051,       199,  38525269,   2187511,    107629,    -69372,    -98345,   -167717, -37460920, -53106409, -90567330,     48314,      5581,       603,   2850545,    329265,     35555,    -30670,    -65733,    -96403,  -1809519,  -3878251,  -5687769,    140715,    239060,     78984,    144717
      7005,    491244,100.756400,     112.0,     144.0,     72682,      4495,       886,   8140354,    503479,     99176,    -74825,    -85703,   -160528,  -8380368,  -9598790, -17979158,     49057,      6120,       887,   7064173,    881293,    127742,    -33434,    -58943,    -92378,  -4814559,  -8487834, -13302393,    147506,    233210,     82491,    141434
      7006,    491245,177.248200,     272.0,     435.0,     75811,      4930,      1104,  20620669,   1340997,    300278,    -77537,    -90554,   -168091, -21090136, -24630569, -45720705,     50658,      6419,       773,  22036382,   2792249,    336151,    -34870,    -62081,    -96951, -15168436, -27005210, -42173646,    153349,    243902,     85528,    147609
      7007,    491246,117.598100,       5.0,      75.0,     71813,      4636,      1062,    359067,     23180,      5308,    -74239,    -92164,   -166404,   -371197,   -460822,   -832018,     48590,      6229,       441,   3644244,    467203,     33043,    -33128,    -62797,    -95925,  -2484580,  -4709785,  -7194364,    146053,    238217,     81718,    144515
      7008,    491247, 86.057000,       1.0,     332.0,     72611,      4971,       918,     72611,      4971,       918,    -75144,   -101085,   -176228,    -75144,   -101085,   -176228,     49011,      6406,       332,  16271562,   2126726,    110120,    -33599,    -68146,   -101744, -11154806, -22624350, -33779156,    147754,    248839,     82610,    150755
      7009,    491248,157.953900,       1.0,         0,     63087,      4346,       479,     63087,      4346,       479,    -64729,   -101799,   -166527,    -64729,   -101799,   -166527,     43626,      5974,       134,         0,         0,         0,    -28569,    -67539,    -96109,         0,         0,         0,    127815,    229614,     72195,    139734
      7010,    491249,247.936400,      51.0,         0,     60235,      4028,       124,   3071966,    205440,      6346,    -61615,    -93694,   -155309,  -3142375,  -4778394,  -7920769,     41994,      5564,       611,         0,         0,         0,    -27034,    -62370,    -89405,         0,         0,         0,    121850,    215544,     69028,    131399
      7011,    491250,189.146700,      42.0,      97.0,     67667,      4292,       551,   2842011,    180285,     23151,    -69531,    -89104,   -158635,  -2920312,  -3742353,  -6662666,     46275,      5923,       557,   4488696,    574529,     54073,    -30883,    -60415,    -91299,  -2995694,  -5860274,  -8855968,    137198,    226302,     77159,    137574
      7012,    491251,153.723700,         0,      42.0,     69770,      4010,       215,         0,         0,         0,    -67610,   -100224,   -167834,         0,         0,         0,     47445,      5498,       703,   1992683,    230917,     29543,    -29811,    -66764,    -96574,  -1252043,  -2804079,  -4056122,    137380,    237604,     77255,    144019
      7013,    491252,159.424200,     228.0,      72.0,     74418,      3734,       169,  16967332,    851318,     38438,    -71834,    -91905,   -163739, -16378176, -20954378, -37332555,     49938,      5121,       674,   3595517,    368747,     48499,    -31930,    -62684,    -94614,  -2298937,  -4513237,  -6812174,    146252,    238157,     81867,    144551
      7014,    491253,241.247700,       1.0,      85.0,     73409,      3333,       147,     73409,      3333,       147,    -71022,    -83150,   -154172,    -71022,    -83150,   -154172,     49416,      4722,       281,   4200340,    401389,     23864,    -31505,    -57426,    -88931,  -2677939,  -4881181,  -7559121,    144430,    227580,     80921,    138347
      7015,    491254, 95.475400,     102.0,         0,     69695,      3047,        93,   7108896,    310820,      9493,    -67550,    -87373,   -154923,  -6890060,  -8912065, -15802125,     47399,      4394,       222,         0,         0,         0,    -29798,    -59499,    -89297,         0,         0,         0,    137245,    224618,     77197,    136696
      7016,    491255,228.505900,      37.0,         0,     69242,      3073,        29,   2561943,    113698,      1075,    -67062,    -90790,   -157852,  -2481287,  -3359225,  -5840511,     47142,      4395,       327,         0,         0,         0,    -29570,    -61504,    -91074,         0,         0,         0,    136304,    227093,     76712,    138217
      7017,    491256,169.993300,     299.0,         0,     64182,      3757,        74,  19190372,   1123314,     22135,    -61740,   -105968,   -167708, -18460358, -31684371, -50144730,     44254,      5129,       865,         0,         0,         0,    -27037,    -69807,    -96844,         0,         0,         0,    125922,    231890,     71290,    141097
      7018,    491257,266.612200,     247.0,         0,     64188,      3617,        27,  15854556,    893355,      6732,    -61741,   -109743,   -171484, -15250043, -27106550, -42356592,     44265,      4963,       749,         0,         0,         0,    -27037,    -72096,    -99132,         0,         0,         0,    125930,    235673,     71301,    143397
      7019,    491258,234.951000,     276.0,      16.0,     59784,      3883,        34,  16500334,   1071620,      9262,    -59376,   -107952,   -167328, -16387709, -29794696, -46182405,     41887,      5362,       431,    670196,     85798,      6894,    -25910,    -70699,    -96610,   -414567,  -1131186,  -1545753,    119160,    227111,     67798,    138497
      7020,    491259,340.263200,       1.0,     344.0,     65367,      4451,       523,     65367,      4451,       523,    -67574,   -112383,   -179958,    -67574,   -112383,   -179958,     44977,      5886,        11,  15472154,   2024808,      3940,    -29964,    -73924,   -103888, -10307594, -25429719, -35737313,    132941,    245324,     74941,    148865
      7021,    491260,209.037200,       7.0,     120.0,     61061,      3758,       353,    427425,     26308,      2468,    -62621,   -121699,   -184320,   -438346,   -851893,  -1290239,     42745,      5185,       102,   5129361,    622142,     12203,    -27476,    -78492,   -105968,  -3297102,  -9419097, -12716199,    123681,    245381,     70221,    148713
      7022,    491261,558.769400,      46.0,         0,     54850,      3295,        29,   2523087,    151552,      1331,    -55401,   -116781,   -172182,  -2548439,  -5371930,  -7920370,     39177,      4548,        89,         0,         0,         0,    -23966,    -74779,    -98745,         0,         0,         0,    110251,    227032,     63143,    137922
      7023,    491262,258.577000,       5.0,         0,     56009,      2620,         0,    280046,     13098,         0,    -56748,   -118893,   -175642,   -283742,   -594466,   -878208,     40031,      3697,        24,         0,         0,         0,    -24647,    -74874,    -99521,         0,         0,         0,    112757,    231651,     64678,    139553
      7024,    491263,415.173700,      47.0,      25.0,     60809,      3408,       134,   2858029,    160167,      6295,    -62047,   -127198,   -189245,  -2916220,  -5978314,  -8894534,     42644,      4654,        95,   1066110,    116354,      2363,    -27204,    -81807,   -109011,   -680110,  -2045166,  -2725276,    122856,    250055,     69849,    151655
      7025,    491264,586.069400,      20.0,      12.0,     63232,      4460,       109,   1264631,     89190,      2182,    -64775,   -129776,   -194551,  -1295497,  -2595524,  -3891021,     43926,      5439,        33,    527111,     65270,       395,    -28546,    -83844,   -112390,   -342551,  -1006127,  -1348678,    128006,    257783,     72472,    156316
      7026,    491265,352.055100,      48.0,         0,     55471,      2921,        26,   2662607,    140189,      1239,    -55019,   -111159,   -166178,  -2640926,  -5335628,  -7976554,     39828,      3947,        96,         0,         0,         0,    -23737,    -72425,    -96162,         0,         0,         0,    110490,    221649,     63565,    135990
      7027,    491266,2136.61300,      94.0,      51.0,     50653,      1992,        51,   4761419,    187240,      4794,    -48773,   -116610,   -165383,  -4584703, -10961301, -15546004,     36967,      2696,       101,   1885323,    137479,      5126,    -20820,    -75066,    -95886,  -1061832,  -3828341,  -4890173,     99427,    216036,     57787,    132853
      7028,    491267,1916.42230,     151.0,         0,     53592,      3472,         0,   8092447,    524318,         0,    -52754,   -133608,   -186362,  -7965867, -20174736, -28140604,     38624,      3688,       151,         0,         0,         0,    -22656,    -85523,   -108179,         0,         0,         0,    106346,    239954,     61280,    146803
      7029,    491268,1455.53030,      45.0,         0,     35102,       291,         0,   1579611,     13099,         0,    -24612,   -207410,   -232022,  -1107540,  -9333442, -10440982,     26663,       437,        45,         0,         0,         0,    -10381,   -126214,   -136595,         0,         0,         0,     59714,    267124,     37044,    163258
      7030,    491269,1567.53650,       4.0,         0,     31204,         0,         0,    124815,         0,         0,    -10130,   -236528,   -246657,    -40518,   -946111,   -986629,     22878,       112,         4,         0,         0,         0,     -4133,   -143255,   -147388,         0,         0,         0,     41333,    277861,     27012,    170266
      7031,    491270,2386.31560,      88.0,     324.0,     35407,       434,       324,   3115817,     38218,     28512,    -25278,   -123603,   -148880,  -2224422, -10877035, -13101456,     27552,       677,        88,   8926951,    219384,     28512,    -10906,    -70620,    -81526,  -3533432, -22880968, -26414401,     60685,    184287,     38458,    109078
      7032,    491271,432.709200,     173.0,      10.0,     37570,       379,        10,   6499679,     65482,      1730,    -28460,   -104112,   -132573,  -4923633, -18011438, -22935071,     29191,       522,       181,    291905,      5221,      1811,    -12420,    -58909,    -71329,   -124197,   -589091,   -713288,     66031,    170143,     41610,    100519
      7033,    491272,485.390100,      81.0,         0,     39431,       528,         1,   3193901,     42801,        81,    -31635,   -104158,   -135793,  -2562444,  -8436780, -10999224,     30280,       873,        98,         0,         0,         0,    -13816,    -60973,    -74789,         0,         0,         0,     71066,    175224,     44095,    105068
      7034,    491273,2484.79960,      12.0,         0,     29072,       553,         0,    348858,      6638,         0,    -14447,   -110025,   -124472,   -173366,  -1320303,  -1493668,     22872,      1069,        12,         0,         0,         0,     -6216,    -62944,    -69160,         0,         0,         0,     43519,    153544,     29088,     92032
      7035,    491274,3967.64800,      13.0,         0,     32368,       323,         0,    420787,      4197,         0,    -20139,   -101763,   -121902,   -261811,  -1322913,  -1584725,     25756,       412,        13,         0,         0,         0,     -8700,    -55689,    -64389,         0,         0,         0,     52508,    154270,     34456,     90145
      7036,    491275,10138.3540,      20.0,         0,     24057,       105,         0,    481141,      2096,         0,     -9623,    -86678,    -96301,   -192460,  -1733558,  -1926018,     20027,       207,        20,         0,         0,         0,     -4430,    -48159,    -52589,         0,         0,         0,     33680,    120358,     24457,     72615
      7037,    491276,3952.60300,      28.0,       3.0,     26216,       166,         3,    734043,      4652,        84,    -11913,   -102174,   -114087,   -333573,  -2860863,  -3194436,     21963,       228,        28,     65889,       684,        84,     -5547,    -57258,    -62805,    -16640,   -171775,   -188415,     38129,    140303,     27510,     84768
      7038,    491277,2567.52360,      18.0,       6.0,     30781,       335,         6,    554054,      6038,       108,    -17868,   -117577,   -135445,   -321616,  -2116392,  -2438009,     24983,       401,        18,    149895,      2403,       108,     -7896,    -63554,    -71450,    -47379,   -381322,   -428701,     48648,    166226,     32879,     96433
      7039,    491278,3679.36280,         0,         0,     21504,       153,         0,         0,         0,         0,     -8244,   -138935,   -147179,         0,         0,         0,     19399,       126,         0,         0,         0,         0,     -4575,    -77341,    -81916,         0,         0,         0,     29748,    168683,     23974,    101315
      7040,    491279,8362.13450,       1.0,         0,     17256,        30,         0,     17256,        30,         0,     -5698,   -145912,   -151610,     -5698,   -145912,   -151610,     16589,        26,         1,         0,         0,         0,     -3632,    -81262,    -84894,         0,         0,         0,     22954,    168866,     20221,    101483
      7041,    491280,18727.3087,      15.0,         0,      8253,         0,         0,    123797,         0,         0,     -6955,   -200051,   -207006,   -104322,  -3000763,  -3105085,     12690,        15,        15,         0,         0,         0,     -6726,   -112539,   -119265,         0,         0,         0,     15208,    215259,     19416,    131955
      7042,    491281,51923.9791,         0,         0,     10717,       114,         0,         0,         0,         0,    -10073,   -257169,   -267242,         0,         0,         0,     10577,        41,         0,         0,         0,         0,     -8174,   -161642,   -169817,         0,         0,         0,     20790,    277959,     18751,    180394
      7043,    491282,8639.22230,         0,         0,      6724,         0,         0,         0,         0,         0,     -1009,    -29768,    -30777,         0,         0,         0,      6597,         2,         0,         0,         0,         0,      -450,    -19229,    -19679,         0,         0,         0,      7733,     37501,      7047,     26276
      7044,    491283,         0,       1.0,       5.0,    122491,      2050,         5,    122491,      2050,         5,   -130634,   -529040,   -659674,   -130634,   -529040,   -659674,     75615,      3692,         1,    378074,     18460,         5,    -64751,   -273576,   -338327,   -323755,  -1367880,  -1691635,    253125,    782166,    140366,    413942
      7045,    491284,         0,         0,         0,     46312,         1,         0,         0,         0,         0,    -18045,   -570639,   -588684,         0,         0,         0,     28266,         0,         0,         0,         0,         0,     -9409,   -289573,   -298982,         0,         0,         0,     64357,    634996,     37675,    327248
      7046,    491285,         0,         0,         0,     43725,        44,         0,         0,         0,         0,    -10959,   -505236,   -516196,         0,         0,         0,     26568,         4,         0,         0,         0,         0,     -5292,   -266051,   -271342,         0,         0,         0,     54685,    559921,     31859,    297910
      7047,    491286,         0,         0,         0,    236604,     32959,         0,         0,         0,         0,    -87174,   -300277,   -387452,         0,         0,         0,    118403,     18034,         0,         0,         0,         0,    -51244,   -171742,   -222985,         0,         0,         0,    323779,    624056,    169647,    341388
      7048,    491287,431.664600,      18.0,         0,    222935,     16322,         0,   4012831,    293803,         0,    -75563,   -297625,   -373188,  -1360139,  -5357243,  -6717382,    110787,      8867,        18,         0,         0,         0,    -44418,   -170634,   -215053,         0,         0,         0,    298498,    596123,    155206,    325840
      7049,    491288,         0,         0,         0,    200927,      4210,         0,         0,         0,         0,    -61880,   -309069,   -370949,         0,         0,         0,     98790,      1739,         0,         0,         0,         0,    -36017,   -176718,   -212735,         0,         0,         0,    262806,    571876,    134807,    311525
      7050,    491289, 77.507600,       4.0,      43.0,    162249,       420,        43,    648996,      1681,       172,    -45231,   -328164,   -373395,   -180923,  -1312656,  -1493578,     78959,        94,        29,   3395216,      4026,      1243,    -25209,   -185249,   -210458,  -1083973,  -7965721,  -9049694,    207480,    535643,    104167,    289417
      7051,    491290, 55.966900,      34.0,         0,    164657,       372,        31,   5598329,     12646,      1071,    -45983,   -323524,   -369507,  -1563427, -10999813, -12563240,     80206,        88,        37,         0,         0,         0,    -25758,   -183678,   -209436,         0,         0,         0,    210640,    534164,    105964,    289642
      7052,    491291,708.260500,       6.0,      37.0,    126343,       186,        37,    758060,      1117,       222,    -33135,   -270538,   -303672,   -198807,  -1623226,  -1822033,     60322,        59,         6,   2231906,      2174,       222,    -17137,   -158481,   -175618,   -634069,  -5863815,  -6497884,    159478,    430016,     77459,    235940
      7053,    491292,1207.18840,      32.0,     382.0,    101932,       432,       382,   3261819,     13816,     12224,    -24703,   -456652,   -481355,   -790495, -14612875, -15403370,     49619,        85,        32,  18954322,     32655,     12224,    -11232,   -251045,   -262277,  -4290521, -95899314,-100189835,    126635,    583287,     60850,    311896
      7054,    491293,         0,         0,         0,     35398,       327,         0,         0,         0,         0,     -7717,   -366346,   -374063,         0,         0,         0,     21530,        46,         0,         0,         0,         0,     -3084,   -197904,   -200989,         0,         0,         0,     43115,    409461,     24615,    222519
      7055,    491294,396.902400,      31.0,         0,     74874,       286,         0,   2321109,      8866,         0,    -62658,   -102400,   -165058,  -1942394,  -3174404,  -5116798,     44566,       996,        31,         0,         0,         0,    -28497,    -63109,    -91606,         0,         0,         0,    137532,    239932,     73062,    136171
      7056,    491295,1262.36570,      54.0,         0,     46707,         2,         0,   2522173,        90,         0,    -41316,   -197409,   -238725,  -2231059, -10660086, -12891145,     29178,       103,        54,         0,         0,         0,    -17812,   -112042,   -129853,         0,         0,         0,     88023,    285432,     46989,    159031
      7057,    491296,3024.06740,      41.0,       2.0,     25815,         2,         2,   1058397,        82,        82,    -20551,   -247228,   -267779,   -842602, -10136336, -10978939,     16926,        86,        41,     33853,       172,        82,     -8726,   -136530,   -145257,    -17453,   -273060,   -290513,     46366,    293594,     25653,    162183
      7058,    491297,         0,         0,         0,     58257,         0,         0,         0,         0,         0,    -50905,   -105834,   -156738,         0,         0,         0,     35498,        59,         0,         0,         0,         0,    -22540,    -63156,    -85697,         0,         0,         0,    109162,    214996,     58038,    121194
      7059,    491298,         0,         0,         0,     23868,         0,         0,         0,         0,         0,    -18050,   -126249,   -144299,         0,         0,         0,     15712,         1,         0,         0,         0,         0,     -7694,    -69213,    -76907,         0,         0,         0,     41918,    168167,     23407,     92620
      7060,    491299,1648.48370,         0,         0,     58464,         6,         0,         0,         0,         0,    -67992,    -67695,   -135687,         0,         0,         0,     39985,        47,         0,         0,         0,         0,    -29452,    -43842,    -73295,         0,         0,         0,    126457,    194152,     69437,    113279
      7061,    491300,238.900400,      65.0,       8.0,     70373,       242,         8,   4574273,     15748,       520,    -78264,    -69022,   -147285,  -5087129,  -4486427,  -9573556,     46488,       284,        65,    371907,      2273,       520,    -34711,    -47149,    -81860,   -277687,   -377191,   -654879,    148637,    217659,     81199,    128348
      7062,    491301,2341.71470,       1.0,         0,     39119,         0,         0,     39119,         0,         0,    -43372,   -102364,   -145736,    -43372,   -102364,   -145736,     28347,         1,         1,         0,         0,         0,    -18027,    -59121,    -77147,         0,         0,         0,     82491,    184855,     46373,    105494
      7063,    491302,4237.70010,      34.1,      23.0,     22169,        23,        23,    755968,       784,       784,    -13904,   -101111,   -115016,   -474140,  -3447895,  -3922035,     17141,        34,        34,    394242,       784,       784,     -5488,    -59711,    -65198,   -126218,  -1373347,  -1499565,     36074,    137185,     22629,     82339
      7064,    491303,5405.97480,      31.6,         0,      7929,         0,         0,    250557,         0,         0,     -2481,    -69214,    -71695,    -78399,  -2187154,  -2265553,      7488,        32,        32,         0,         0,         0,      -922,    -43692,    -44614,         0,         0,         0,     10410,     79624,      8410,     52102
      7065,    491304,997.887700,      15.0,         0,     67191,      7678,         0,   1007871,    115173,         0,    -72993,    -88549,   -161542,  -1094898,  -1328229,  -2423127,     45940,      8588,        15,         0,         0,         0,    -32395,    -59577,    -91972,         0,         0,         0,    140185,    228733,     78335,    137913
      7066,    491305,543.353800,       5.0,         0,     48883,       960,         0,    244414,      4800,         0,    -51249,    -83400,   -134650,   -256247,   -417001,   -673248,     35225,      2514,         5,         0,         0,         0,    -21923,    -54566,    -76489,         0,         0,         0,    100132,    183532,     57148,    111714
      7067,    491306,         0,         0,         0,     16721,         0,         0,         0,         0,         0,     -5383,    -98330,   -103713,         0,         0,         0,     13290,        34,         0,         0,         0,         0,     -2206,    -59037,    -61243,         0,         0,         0,     22104,    120434,     15496,     74533
      7068,    491307,         0,         0,         0,    187483,      5186,         0,         0,         0,         0,    -55074,   -247890,   -302964,         0,         0,         0,     93640,      3668,         0,         0,         0,         0,    -31382,   -166567,   -197949,         0,         0,         0,    242557,    490447,    125022,    291589
